% 1. Title: majorclaim-conclusion_length
%
% 2. Sources:
%      (a) Creator: visit-the-dome
%      (b) Date:    2019-06-16
%      (c) Corpus:  data/student-essays/split/full-essay/training
%

@RELATION  ArgumentativeDiscourseUnit-unitType

@ATTRIBUTE ContentLength_characters  NUMERIC
@ATTRIBUTE ContentLength_tokens  NUMERIC
@ATTRIBUTE class  {conclusion,premise}

@DATA
{0 0.30233, 1 0.26389, 2 premise}
{0 0.44767, 1 0.48611, 2 premise}
{0 0.25, 1 0.22222, 2 premise}
{0 0.33721, 1 0.26389, 2 premise}
{0 0.20058, 1 0.20833, 2 premise}
{0 0.49128, 1 0.41667, 2 premise}
{0 0.42442, 1 0.43056, 2 premise}
{0 0.18605, 1 0.15278, 2 premise}
{0 0.18895, 1 0.15278, 2 premise}
{0 0.30814, 1 0.26389, 2 premise}
{0 0.3343, 1 0.26389, 2 premise}
{0 0.15988, 1 0.13889, 2 premise}
{0 0.22093, 1 0.20833, 2 conclusion}
{0 0.13953, 1 0.125, 2 premise}
{0 0.12209, 1 0.09722, 2 conclusion}
{0 0.31395, 1 0.23611, 2 premise}
{0 0.22965, 1 0.20833, 2 premise}
{0 0.35756, 1 0.27778, 2 premise}
{0 0.3314, 1 0.26389, 2 premise}
{0 0.19477, 1 0.13889, 2 premise}
{0 0.36628, 1 0.33333, 2 premise}
{0 0.14826, 1 0.125, 2 premise}
{0 0.27616, 1 0.22222, 2 premise}
{0 0.36628, 1 0.31944, 2 premise}
{0 0.15698, 1 0.125, 2 conclusion}
{0 0.22093, 1 0.13889, 2 conclusion}
{0 0.22674, 1 0.19444, 2 premise}
{0 0.26163, 1 0.18056, 2 premise}
{0 0.1686, 1 0.16667, 2 premise}
{0 0.22093, 1 0.22222, 2 premise}
{0 0.32558, 1 0.26389, 2 premise}
{0 0.21512, 1 0.15278, 2 premise}
{0 0.18314, 1 0.125, 2 premise}
{0 0.21512, 1 0.16667, 2 premise}
{0 0.5436, 1 0.52778, 2 premise}
{0 0.20058, 1 0.125, 2 premise}
{0 0.27326, 1 0.23611, 2 premise}
{0 0.40116, 1 0.31944, 2 premise}
{0 0.18023, 1 0.11111, 2 conclusion}
{0 0.28198, 1 0.27778, 2 premise}
{0 0.17151, 1 0.15278, 2 premise}
{0 0.64244, 1 0.5, 2 premise}
{0 0.33721, 1 0.31944, 2 premise}
{0 0.65116, 1 0.51389, 2 premise}
{0 0.2907, 1 0.30556, 2 premise}
{0 0.20058, 1 0.11111, 2 premise}
{0 0.18895, 1 0.13889, 2 premise}
{0 0.18895, 1 0.125, 2 premise}
{0 0.63372, 1 0.5, 2 premise}
{0 0.15116, 1 0.125, 2 premise}
{0 0.16279, 1 0.15278, 2 premise}
{0 0.34012, 1 0.29167, 2 premise}
{0 0.45058, 1 0.36111, 2 premise}
{0 0.24128, 1 0.20833, 2 premise}
{0 0.18023, 1 0.15278, 2 conclusion}
{0 0.34884, 1 0.27778, 2 conclusion}
{0 0.15407, 1 0.13889, 2 premise}
{0 0.16279, 1 0.16667, 2 premise}
{0 0.14826, 1 0.16667, 2 premise}
{0 0.31977, 1 0.26389, 2 premise}
{0 0.39535, 1 0.38889, 2 premise}
{0 0.22674, 1 0.25, 2 premise}
{0 0.36337, 1 0.375, 2 premise}
{0 0.48547, 1 0.40278, 2 premise}
{0 0.28488, 1 0.26389, 2 premise}
{0 0.11337, 1 0.125, 2 premise}
{0 0.09302, 1 0.08333, 2 premise}
{0 0.15988, 1 0.13889, 2 premise}
{0 0.34302, 1 0.33333, 2 premise}
{0 0.33721, 1 0.30556, 2 premise}
{0 0.3314, 1 0.30556, 2 premise}
{0 0.28198, 1 0.19444, 2 premise}
{0 0.125, 1 0.11111, 2 premise}
{0 0.27035, 1 0.20833, 2 premise}
{0 0.10465, 1 0.11111, 2 premise}
{0 0.18605, 1 0.19444, 2 premise}
{0 0.10174, 1 0.06944, 2 premise}
{0 0.10756, 1 0.06944, 2 conclusion}
{0 0.29651, 1 0.22222, 2 premise}
{0 0.21512, 1 0.18056, 2 premise}
{0 0.2936, 1 0.23611, 2 premise}
{0 0.27616, 1 0.19444, 2 premise}
{0 0.1686, 1 0.09722, 2 premise}
{0 0.40116, 1 0.43056, 2 premise}
{0 0.1657, 1 0.125, 2 premise}
{0 0.14826, 1 0.09722, 2 premise}
{0 0.14244, 1 0.125, 2 premise}
{0 0.15988, 1 0.13889, 2 premise}
{0 0.26744, 1 0.25, 2 premise}
{0 0.12209, 1 0.09722, 2 premise}
{0 0.24128, 1 0.25, 2 premise}
{0 0.23256, 1 0.18056, 2 premise}
{0 0.13081, 1 0.11111, 2 premise}
{0 0.23547, 1 0.20833, 2 premise}
{0 0.17442, 1 0.125, 2 conclusion}
{0 0.13081, 1 0.11111, 2 conclusion}
{0 0.31977, 1 0.25, 2 premise}
{0 0.26744, 1 0.25, 2 premise}
{0 0.17151, 1 0.125, 2 premise}
{0 0.28779, 1 0.23611, 2 premise}
{0 0.25872, 1 0.20833, 2 premise}
{0 0.27616, 1 0.20833, 2 premise}
{0 0.38372, 1 0.34722, 2 premise}
{0 0.4157, 1 0.33333, 2 premise}
{0 0.36628, 1 0.30556, 2 premise}
{0 0.30814, 1 0.26389, 2 premise}
{0 0.27616, 1 0.22222, 2 premise}
{0 0.4593, 1 0.36111, 2 premise}
{0 0.23837, 1 0.20833, 2 premise}
{0 0.18895, 1 0.16667, 2 conclusion}
{0 0.47093, 1 0.38889, 2 premise}
{0 0.11047, 1 0.125, 2 conclusion}
{0 0.2907, 1 0.27778, 2 premise}
{0 0.2907, 1 0.29167, 2 premise}
{0 0.32558, 1 0.30556, 2 premise}
{0 0.15988, 1 0.15278, 2 premise}
{0 0.52035, 1 0.45833, 2 premise}
{0 0.32849, 1 0.30556, 2 premise}
{0 0.2093, 1 0.19444, 2 premise}
{0 0.13953, 1 0.11111, 2 premise}
{0 0.36919, 1 0.36111, 2 premise}
{0 0.18023, 1 0.18056, 2 premise}
{0 0.2093, 1 0.16667, 2 premise}
{0 0.2064, 1 0.18056, 2 premise}
{0 0.07558, 1 0.08333, 2 premise}
{0 0.09302, 1 0.11111, 2 conclusion}
{0 0.36047, 1 0.30556, 2 premise}
{0 0.23837, 1 0.20833, 2 premise}
{0 0.19186, 1 0.16667, 2 premise}
{0 0.24128, 1 0.19444, 2 premise}
{0 0.27035, 1 0.16667, 2 premise}
{0 0.42442, 1 0.34722, 2 premise}
{0 0.14826, 1 0.13889, 2 premise}
{0 0.24419, 1 0.22222, 2 premise}
{0 0.32849, 1 0.26389, 2 premise}
{0 0.36337, 1 0.33333, 2 premise}
{0 0.29651, 1 0.27778, 2 premise}
{0 0.47965, 1 0.40278, 2 premise}
{0 0.15698, 1 0.125, 2 conclusion}
{0 0.16279, 1 0.15278, 2 conclusion}
{0 0.32849, 1 0.23611, 2 conclusion}
{0 0.3314, 1 0.22222, 2 premise}
{0 0.52907, 1 0.38889, 2 premise}
{0 0.60465, 1 0.48611, 2 premise}
{0 0.36919, 1 0.26389, 2 premise}
{0 0.31395, 1 0.29167, 2 premise}
{0 0.45058, 1 0.41667, 2 premise}
{0 0.57849, 1 0.47222, 2 premise}
{0 0.56105, 1 0.44444, 2 conclusion}
{0 0.23547, 1 0.19444, 2 conclusion}
{0 0.23256, 1 0.19444, 2 premise}
{0 0.3343, 1 0.26389, 2 premise}
{0 0.71802, 1 0.61111, 2 premise}
{0 0.42442, 1 0.34722, 2 premise}
{0 0.22674, 1 0.16667, 2 premise}
{0 0.25, 1 0.22222, 2 premise}
{0 0.56977, 1 0.47222, 2 premise}
{0 0.22965, 1 0.18056, 2 premise}
{0 0.23256, 1 0.23611, 2 premise}
{0 0.21221, 1 0.15278, 2 premise}
{0 0.06105, 1 0.08333, 2 premise}
{0 0.36628, 1 0.29167, 2 premise}
{0 0.26163, 1 0.22222, 2 premise}
{0 0.25291, 1 0.22222, 2 premise}
{0 0.11628, 1 0.08333, 2 conclusion}
{0 0.18605, 1 0.18056, 2 conclusion}
{0 0.27035, 1 0.26389, 2 premise}
{0 0.375, 1 0.33333, 2 premise}
{0 0.32267, 1 0.31944, 2 premise}
{0 0.61047, 1 0.61111, 2 premise}
{0 0.20058, 1 0.18056, 2 premise}
{0 0.15407, 1 0.09722, 2 premise}
{0 0.40407, 1 0.375, 2 premise}
{0 0.32267, 1 0.30556, 2 premise}
{0 0.2064, 1 0.18056, 2 premise}
{0 0.18895, 1 0.15278, 2 premise}
{0 0.31977, 1 0.29167, 2 premise}
{0 0.19186, 1 0.15278, 2 premise}
{0 0.1657, 1 0.13889, 2 premise}
{0 0.27907, 1 0.26389, 2 premise}
{0 0.54942, 1 0.43056, 2 premise}
{0 0.17151, 1 0.13889, 2 conclusion}
{0 0.16279, 1 0.11111, 2 conclusion}
{0 0.15988, 1 0.11111, 2 premise}
{0 0.27326, 1 0.26389, 2 premise}
{0 0.24419, 1 0.25, 2 premise}
{0 0.5843, 1 0.54167, 2 premise}
{0 0.31395, 1 0.31944, 2 premise}
{0 0.43314, 1 0.41667, 2 premise}
{0 0.25291, 1 0.22222, 2 premise}
{0 0.22384, 1 0.23611, 2 premise}
{0 0.27035, 1 0.26389, 2 premise}
{0 0.14244, 1 0.13889, 2 premise}
{0 0.11628, 1 0.09722, 2 premise}
{0 0.30814, 1 0.30556, 2 premise}
{0 0.37791, 1 0.34722, 2 conclusion}
{0 0.36047, 1 0.31944, 2 conclusion}
{0 0.31395, 1 0.27778, 2 premise}
{0 0.53488, 1 0.47222, 2 premise}
{0 0.41279, 1 0.41667, 2 premise}
{0 0.35756, 1 0.30556, 2 premise}
{0 0.32849, 1 0.29167, 2 premise}
{0 0.13953, 1 0.09722, 2 premise}
{0 0.23256, 1 0.19444, 2 premise}
{0 0.38953, 1 0.33333, 2 premise}
{0 0.40407, 1 0.31944, 2 premise}
{0 0.22093, 1 0.19444, 2 premise}
{0 0.22384, 1 0.16667, 2 premise}
{0 0.12209, 1 0.11111, 2 premise}
{0 0.40407, 1 0.34722, 2 premise}
{0 0.2936, 1 0.22222, 2 premise}
{0 0.19767, 1 0.15278, 2 premise}
{0 0.34884, 1 0.30556, 2 premise}
{0 0.18605, 1 0.13889, 2 premise}
{0 0.19477, 1 0.19444, 2 premise}
{0 0.39535, 1 0.36111, 2 conclusion}
{0 0.24709, 1 0.23611, 2 conclusion}
{0 0.2093, 1 0.18056, 2 premise}
{0 0.17442, 1 0.16667, 2 premise}
{0 0.23837, 1 0.22222, 2 premise}
{0 0.17733, 1 0.16667, 2 premise}
{0 0.16279, 1 0.15278, 2 premise}
{0 0.27616, 1 0.30556, 2 premise}
{0 0.09012, 1 0.08333, 2 premise}
{0 0.14535, 1 0.15278, 2 premise}
{0 0.13081, 1 0.125, 2 premise}
{0 0.15116, 1 0.125, 2 premise}
{0 0.3343, 1 0.31944, 2 premise}
{0 0.19186, 1 0.22222, 2 premise}
{0 0.19477, 1 0.16667, 2 premise}
{0 0.35756, 1 0.33333, 2 premise}
{0 0.20058, 1 0.18056, 2 premise}
{0 0.26163, 1 0.25, 2 premise}
{0 0.14826, 1 0.13889, 2 premise}
{0 0.17733, 1 0.18056, 2 premise}
{0 0.27907, 1 0.27778, 2 premise}
{0 0.27326, 1 0.25, 2 conclusion}
{0 0.22093, 1 0.16667, 2 conclusion}
{0 0.28488, 1 0.19444, 2 premise}
{0 0.36337, 1 0.31944, 2 premise}
{0 0.1686, 1 0.13889, 2 premise}
{0 0.13663, 1 0.11111, 2 premise}
{0 0.22384, 1 0.19444, 2 premise}
{0 0.36919, 1 0.29167, 2 premise}
{0 0.28198, 1 0.22222, 2 premise}
{0 0.22093, 1 0.19444, 2 premise}
{0 0.26744, 1 0.23611, 2 premise}
{0 0.25872, 1 0.25, 2 premise}
{0 0.28198, 1 0.26389, 2 premise}
{0 0.20058, 1 0.15278, 2 premise}
{0 0.2093, 1 0.20833, 2 premise}
{0 0.26453, 1 0.19444, 2 premise}
{0 0.15407, 1 0.125, 2 premise}
{0 0.15988, 1 0.125, 2 premise}
{0 0.26453, 1 0.23611, 2 premise}
{0 0.29651, 1 0.20833, 2 conclusion}
{0 0.32558, 1 0.27778, 2 premise}
{0 0.38372, 1 0.33333, 2 premise}
{0 0.47093, 1 0.44444, 2 premise}
{0 0.27616, 1 0.22222, 2 premise}
{0 0.26744, 1 0.19444, 2 premise}
{0 0.25872, 1 0.26389, 2 premise}
{0 0.19186, 1 0.18056, 2 premise}
{0 0.23837, 1 0.27778, 2 premise}
{0 0.21512, 1 0.18056, 2 premise}
{0 0.11919, 1 0.11111, 2 premise}
{0 0.35465, 1 0.29167, 2 premise}
{0 0.1657, 1 0.125, 2 premise}
{0 0.23837, 1 0.22222, 2 premise}
{0 0.20349, 1 0.125, 2 conclusion}
{0 0.14244, 1 0.15278, 2 conclusion}
{0 0.15698, 1 0.125, 2 premise}
{0 0.23837, 1 0.26389, 2 premise}
{0 0.18895, 1 0.20833, 2 premise}
{0 0.15116, 1 0.16667, 2 premise}
{0 0.42151, 1 0.43056, 2 premise}
{0 0.23256, 1 0.25, 2 premise}
{0 0.13953, 1 0.11111, 2 premise}
{0 0.19477, 1 0.18056, 2 premise}
{0 0.17151, 1 0.15278, 2 premise}
{0 0.18314, 1 0.19444, 2 premise}
{0 0.34593, 1 0.38889, 2 premise}
{0 0.17442, 1 0.19444, 2 premise}
{0 0.3343, 1 0.29167, 2 premise}
{0 0.19186, 1 0.20833, 2 conclusion}
{0 0.30523, 1 0.34722, 2 conclusion}
{0 0.31105, 1 0.26389, 2 premise}
{0 0.50581, 1 0.38889, 2 premise}
{0 0.13663, 1 0.15278, 2 premise}
{0 0.17733, 1 0.16667, 2 premise}
{0 0.36628, 1 0.30556, 2 premise}
{0 0.25, 1 0.23611, 2 premise}
{0 0.28488, 1 0.27778, 2 premise}
{0 0.20349, 1 0.15278, 2 premise}
{0 0.49709, 1 0.44444, 2 premise}
{0 0.19477, 1 0.15278, 2 conclusion}
{0 0.11047, 1 0.09722, 2 conclusion}
{0 0.09012, 1 0.08333, 2 premise}
{0 0.09884, 1 0.08333, 2 premise}
{0 0.10174, 1 0.08333, 2 premise}
{0 0.09884, 1 0.08333, 2 premise}
{0 0.14535, 1 0.125, 2 premise}
{0 0.2064, 1 0.16667, 2 premise}
{0 0.16279, 1 0.13889, 2 premise}
{0 0.19186, 1 0.13889, 2 premise}
{0 0.23547, 1 0.19444, 2 premise}
{0 0.09593, 1 0.08333, 2 premise}
{0 0.23256, 1 0.19444, 2 premise}
{0 0.13663, 1 0.16667, 2 premise}
{0 0.17442, 1 0.18056, 2 premise}
{0 0.20058, 1 0.13889, 2 premise}
{0 0.28779, 1 0.29167, 2 premise}
{0 0.18895, 1 0.18056, 2 premise}
{0 0.30814, 1 0.30556, 2 premise}
{0 0.17151, 1 0.15278, 2 premise}
{0 0.09302, 1 0.08333, 2 premise}
{0 0.32558, 1 0.29167, 2 premise}
{0 0.09884, 1 0.11111, 2 conclusion}
{0 0.32267, 1 0.29167, 2 premise}
{0 0.34884, 1 0.29167, 2 premise}
{0 0.24419, 1 0.20833, 2 premise}
{0 0.27035, 1 0.26389, 2 premise}
{0 0.37791, 1 0.31944, 2 premise}
{0 0.26453, 1 0.23611, 2 premise}
{0 0.15407, 1 0.13889, 2 premise}
{0 0.23547, 1 0.19444, 2 premise}
{0 0.18895, 1 0.20833, 2 premise}
{0 0.14244, 1 0.125, 2 premise}
{0 0.34884, 1 0.27778, 2 premise}
{0 0.24709, 1 0.20833, 2 premise}
{0 0.24709, 1 0.19444, 2 premise}
{0 0.45058, 1 0.375, 2 premise}
{0 0.2064, 1 0.18056, 2 premise}
{0 0.21512, 1 0.18056, 2 conclusion}
{0 0.1686, 1 0.11111, 2 conclusion}
{0 0.13372, 1 0.08333, 2 premise}
{0 0.27035, 1 0.27778, 2 premise}
{0 0.23837, 1 0.20833, 2 premise}
{0 0.10465, 1 0.125, 2 premise}
{0 0.11337, 1 0.09722, 2 premise}
{0 0.11919, 1 0.09722, 2 premise}
{0 0.21221, 1 0.20833, 2 premise}
{0 0.29651, 1 0.22222, 2 premise}
{0 0.10756, 1 0.09722, 2 premise}
{0 0.13081, 1 0.11111, 2 premise}
{0 0.11047, 1 0.09722, 2 premise}
{0 0.21802, 1 0.20833, 2 premise}
{0 0.10756, 1 0.11111, 2 premise}
{0 0.06395, 1 0.05556, 2 premise}
{0 0.21802, 1 0.20833, 2 premise}
{0 0.2093, 1 0.18056, 2 premise}
{0 0.09593, 1 0.09722, 2 premise}
{0 0.11628, 1 0.08333, 2 premise}
{0 0.27035, 1 0.22222, 2 premise}
{0 0.25872, 1 0.19444, 2 premise}
{0 0.25291, 1 0.18056, 2 conclusion}
{0 0.2093, 1 0.18056, 2 conclusion}
{0 0.27326, 1 0.19444, 2 premise}
{0 0.4564, 1 0.38889, 2 premise}
{0 0.28488, 1 0.20833, 2 premise}
{0 0.15407, 1 0.11111, 2 premise}
{0 0.2907, 1 0.20833, 2 premise}
{0 0.19767, 1 0.16667, 2 premise}
{0 0.19767, 1 0.19444, 2 premise}
{0 0.26453, 1 0.25, 2 premise}
{0 0.12791, 1 0.125, 2 premise}
{0 0.32849, 1 0.26389, 2 premise}
{0 0.09884, 1 0.06944, 2 premise}
{0 0.14826, 1 0.13889, 2 premise}
{0 0.17151, 1 0.18056, 2 premise}
{0 0.17442, 1 0.13889, 2 premise}
{0 0.26453, 1 0.18056, 2 premise}
{0 0.22674, 1 0.19444, 2 premise}
{0 0.17733, 1 0.16667, 2 premise}
{0 0.38663, 1 0.30556, 2 premise}
{0 0.15988, 1 0.15278, 2 conclusion}
{0 0.25581, 1 0.18056, 2 conclusion}
{0 0.13372, 1 0.13889, 2 conclusion}
{0 0.63663, 1 0.58333, 2 premise}
{0 0.28198, 1 0.22222, 2 premise}
{0 0.25581, 1 0.29167, 2 premise}
{0 0.19767, 1 0.16667, 2 premise}
{0 0.2907, 1 0.27778, 2 premise}
{0 0.42733, 1 0.43056, 2 premise}
{0 0.39244, 1 0.31944, 2 premise}
{0 0.34012, 1 0.33333, 2 premise}
{0 0.26453, 1 0.27778, 2 premise}
{0 0.19477, 1 0.18056, 2 premise}
{0 0.28488, 1 0.23611, 2 premise}
{0 0.47093, 1 0.40278, 2 premise}
{0 0.19477, 1 0.15278, 2 premise}
{0 0.1657, 1 0.16667, 2 premise}
{0 0.19186, 1 0.18056, 2 conclusion}
{0 0.34884, 1 0.36111, 2 premise}
{0 0.05814, 1 0.04167, 2 premise}
{0 0.35465, 1 0.34722, 2 conclusion}
{0 0.28779, 1 0.23611, 2 premise}
{0 0.34593, 1 0.34722, 2 premise}
{0 0.09593, 1 0.09722, 2 premise}
{0 0.53779, 1 0.55556, 2 premise}
{0 0.17442, 1 0.13889, 2 premise}
{0 0.18605, 1 0.18056, 2 premise}
{0 0.22384, 1 0.20833, 2 premise}
{0 0.15698, 1 0.13889, 2 premise}
{0 0.49128, 1 0.48611, 2 premise}
{0 0.4186, 1 0.375, 2 premise}
{0 0.24128, 1 0.22222, 2 premise}
{0 0.25581, 1 0.27778, 2 premise}
{0 0.3343, 1 0.30556, 2 premise}
{0 0.31105, 1 0.29167, 2 premise}
{0 0.2064, 1 0.18056, 2 premise}
{0 0.09302, 1 0.09722, 2 premise}
{0 0.26163, 1 0.26389, 2 conclusion}
{0 0.31105, 1 0.25, 2 conclusion}
{0 0.24709, 1 0.18056, 2 premise}
{0 0.29651, 1 0.26389, 2 premise}
{0 0.56395, 1 0.5, 2 premise}
{0 0.37791, 1 0.34722, 2 premise}
{0 0.20349, 1 0.19444, 2 premise}
{0 0.2093, 1 0.19444, 2 premise}
{0 0.32267, 1 0.27778, 2 premise}
{0 0.24128, 1 0.22222, 2 premise}
{0 0.22965, 1 0.22222, 2 premise}
{0 0.18895, 1 0.15278, 2 premise}
{0 0.17151, 1 0.13889, 2 conclusion}
{0 0.13081, 1 0.11111, 2 premise}
{0 0.27907, 1 0.26389, 2 conclusion}
{0 0.18605, 1 0.16667, 2 premise}
{0 0.09884, 1 0.11111, 2 premise}
{0 0.35756, 1 0.29167, 2 premise}
{0 0.14826, 1 0.125, 2 premise}
{0 0.21802, 1 0.16667, 2 premise}
{0 0.26163, 1 0.23611, 2 premise}
{0 0.14244, 1 0.15278, 2 premise}
{0 0.10174, 1 0.09722, 2 premise}
{0 0.375, 1 0.33333, 2 premise}
{0 0.14535, 1 0.11111, 2 premise}
{0 0.13081, 1 0.11111, 2 premise}
{0 0.18314, 1 0.18056, 2 premise}
{0 0.19767, 1 0.18056, 2 premise}
{0 0.10756, 1 0.11111, 2 premise}
{0 0.11919, 1 0.11111, 2 conclusion}
{0 0.15407, 1 0.125, 2 conclusion}
{0 0.05523, 1 0.04167, 2 premise}
{0 0.20349, 1 0.19444, 2 premise}
{0 0.09884, 1 0.06944, 2 premise}
{0 0.1657, 1 0.16667, 2 premise}
{0 0.09884, 1 0.06944, 2 premise}
{0 0.17151, 1 0.16667, 2 premise}
{0 0.19477, 1 0.22222, 2 premise}
{0 0.125, 1 0.08333, 2 premise}
{0 0.06686, 1 0.04167, 2 premise}
{0 0.28198, 1 0.26389, 2 premise}
{0 0.20349, 1 0.22222, 2 premise}
{0 0.27616, 1 0.26389, 2 premise}
{0 0.08721, 1 0.11111, 2 premise}
{0 0.22093, 1 0.23611, 2 premise}
{0 0.15407, 1 0.16667, 2 conclusion}
{0 0.11337, 1 0.09722, 2 premise}
{0 0.26453, 1 0.27778, 2 conclusion}
{0 0.34302, 1 0.31944, 2 premise}
{0 0.15116, 1 0.15278, 2 premise}
{0 0.23256, 1 0.25, 2 premise}
{0 0.18314, 1 0.20833, 2 premise}
{0 0.15116, 1 0.15278, 2 premise}
{0 0.34593, 1 0.36111, 2 premise}
{0 0.26744, 1 0.26389, 2 premise}
{0 0.35756, 1 0.375, 2 premise}
{0 0.24419, 1 0.22222, 2 premise}
{0 0.30814, 1 0.27778, 2 premise}
{0 0.2936, 1 0.27778, 2 premise}
{0 0.2936, 1 0.29167, 2 conclusion}
{0 0.17151, 1 0.19444, 2 conclusion}
{0 0.21802, 1 0.19444, 2 premise}
{0 0.28779, 1 0.34722, 2 premise}
{0 0.25581, 1 0.26389, 2 premise}
{0 0.27035, 1 0.30556, 2 premise}
{0 0.1686, 1 0.20833, 2 premise}
{0 0.19186, 1 0.20833, 2 premise}
{0 0.13663, 1 0.13889, 2 premise}
{0 0.21802, 1 0.23611, 2 premise}
{0 0.23256, 1 0.20833, 2 premise}
{0 0.17151, 1 0.15278, 2 premise}
{0 0.28488, 1 0.30556, 2 premise}
{0 0.26453, 1 0.27778, 2 conclusion}
{0 0.0814, 1 0.06944, 2 conclusion}
{0 0.38372, 1 0.31944, 2 premise}
{0 0.17151, 1 0.15278, 2 premise}
{0 0.15116, 1 0.13889, 2 premise}
{0 0.61047, 1 0.66667, 2 premise}
{0 0.21802, 1 0.18056, 2 premise}
{0 0.18314, 1 0.18056, 2 premise}
{0 0.17442, 1 0.13889, 2 premise}
{0 0.14826, 1 0.09722, 2 premise}
{0 0.34884, 1 0.30556, 2 premise}
{0 0.33721, 1 0.36111, 2 premise}
{0 0.09593, 1 0.06944, 2 conclusion}
{0 0.11919, 1 0.11111, 2 premise}
{0 0.14244, 1 0.16667, 2 premise}
{0 0.28198, 1 0.26389, 2 premise}
{0 0.50872, 1 0.45833, 2 premise}
{0 0.59012, 1 0.61111, 2 premise}
{0 0.31977, 1 0.30556, 2 premise}
{0 0.18895, 1 0.19444, 2 premise}
{0 0.13953, 1 0.13889, 2 conclusion}
{0 0.13663, 1 0.125, 2 premise}
{0 0.14826, 1 0.125, 2 premise}
{0 0.13953, 1 0.125, 2 premise}
{0 0.43023, 1 0.33333, 2 conclusion}
{0 0.09593, 1 0.05556, 2 premise}
{0 0.13663, 1 0.11111, 2 premise}
{0 0.27326, 1 0.25, 2 premise}
{0 0.24419, 1 0.22222, 2 premise}
{0 0.19477, 1 0.16667, 2 premise}
{0 0.18314, 1 0.15278, 2 premise}
{0 0.25291, 1 0.19444, 2 premise}
{0 0.23837, 1 0.18056, 2 premise}
{0 0.14535, 1 0.13889, 2 premise}
{0 0.11919, 1 0.08333, 2 premise}
{0 0.29651, 1 0.25, 2 premise}
{0 0.1686, 1 0.125, 2 premise}
{0 0.22674, 1 0.18056, 2 premise}
{0 0.36337, 1 0.30556, 2 premise}
{0 0.15116, 1 0.13889, 2 premise}
{0 0.28198, 1 0.27778, 2 premise}
{0 0.21512, 1 0.15278, 2 conclusion}
{0 0.28779, 1 0.20833, 2 premise}
{0 0.22384, 1 0.15278, 2 conclusion}
{0 0.29942, 1 0.27778, 2 premise}
{0 0.23256, 1 0.18056, 2 premise}
{0 0.31395, 1 0.31944, 2 premise}
{0 0.17151, 1 0.13889, 2 premise}
{0 0.17733, 1 0.13889, 2 premise}
{0 0.39826, 1 0.375, 2 premise}
{0 0.69186, 1 0.58333, 2 premise}
{0 0.46221, 1 0.45833, 2 premise}
{0 0.3343, 1 0.26389, 2 premise}
{0 0.39826, 1 0.33333, 2 premise}
{0 0.53779, 1 0.47222, 2 conclusion}
{0 0.23256, 1 0.16667, 2 conclusion}
{0 0.21221, 1 0.18056, 2 premise}
{0 0.15407, 1 0.15278, 2 premise}
{0 0.15407, 1 0.16667, 2 premise}
{0 0.11919, 1 0.125, 2 premise}
{0 0.32267, 1 0.26389, 2 premise}
{0 0.2936, 1 0.27778, 2 premise}
{0 0.19186, 1 0.19444, 2 premise}
{0 0.23547, 1 0.25, 2 premise}
{0 0.30233, 1 0.29167, 2 premise}
{0 0.24128, 1 0.23611, 2 premise}
{0 0.2936, 1 0.26389, 2 premise}
{0 0.22384, 1 0.19444, 2 premise}
{0 0.14826, 1 0.13889, 2 premise}
{0 0.17151, 1 0.13889, 2 premise}
{0 0.22965, 1 0.23611, 2 premise}
{0 0.21512, 1 0.18056, 2 premise}
{0 0.22093, 1 0.18056, 2 premise}
{0 0.27907, 1 0.25, 2 premise}
{0 0.28198, 1 0.23611, 2 conclusion}
{0 0.26163, 1 0.22222, 2 conclusion}
{0 0.37209, 1 0.34722, 2 premise}
{0 0.23837, 1 0.20833, 2 premise}
{0 0.17733, 1 0.18056, 2 premise}
{0 0.23837, 1 0.25, 2 premise}
{0 0.3343, 1 0.26389, 2 premise}
{0 0.2907, 1 0.29167, 2 premise}
{0 0.37209, 1 0.30556, 2 premise}
{0 0.11628, 1 0.08333, 2 premise}
{0 0.1686, 1 0.15278, 2 premise}
{0 0.46221, 1 0.41667, 2 premise}
{0 0.35756, 1 0.29167, 2 premise}
{0 0.26744, 1 0.23611, 2 premise}
{0 0.29942, 1 0.31944, 2 premise}
{0 0.46802, 1 0.48611, 2 premise}
{0 0.11047, 1 0.06944, 2 premise}
{0 0.17733, 1 0.18056, 2 conclusion}
{0 0.20058, 1 0.16667, 2 premise}
{0 0.42151, 1 0.34722, 2 premise}
{0 0.48256, 1 0.5, 2 premise}
{0 0.23837, 1 0.25, 2 premise}
{0 0.16279, 1 0.18056, 2 premise}
{0 0.1657, 1 0.125, 2 premise}
{0 0.40116, 1 0.34722, 2 premise}
{0 0.21802, 1 0.15278, 2 premise}
{0 0.26744, 1 0.22222, 2 premise}
{0 0.27907, 1 0.22222, 2 premise}
{0 0.15116, 1 0.11111, 2 premise}
{0 0.18605, 1 0.16667, 2 premise}
{0 0.40988, 1 0.33333, 2 premise}
{0 0.29651, 1 0.25, 2 premise}
{0 0.19186, 1 0.18056, 2 conclusion}
{0 0.1686, 1 0.16667, 2 conclusion}
{0 0.14244, 1 0.125, 2 premise}
{0 0.34593, 1 0.27778, 2 premise}
{0 0.1686, 1 0.11111, 2 premise}
{0 0.1657, 1 0.19444, 2 premise}
{0 0.09884, 1 0.09722, 2 premise}
